TaskID,OriginalRegion,NewRegion,OriginalStartHour,NewStartHour,EstimatedEnergySaving_CNY,Scenario,Iteration
21899,RegionD,RegionE,1916.0,1907.0,15583.153766399788,最低碳排放端点_联合协调,2
17149,RegionD,RegionD,1630.0,1635.0,15539.595264,最低碳排放端点_联合协调,2
4664,RegionE,RegionD,2137.0,2137.0,15525.6550416,最低碳排放端点_联合协调,2
24408,RegionD,RegionC,569.0,564.0,15504.688742400123,最低碳排放端点_联合协调,2
600,RegionD,RegionE,1219.0,1211.0,15495.247325867022,最低碳排放端点_联合协调,2
35764,RegionD,RegionD,2038.0,2043.0,15477.151334399823,最低碳排放端点_联合协调,2
44365,RegionE,RegionF,431.0,431.0,15471.45240000006,最低碳排放端点_联合协调,2
4516,RegionD,RegionF,209.0,206.0,15467.462178133388,最低碳排放端点_联合协调,2
1782,RegionD,RegionF,692.0,683.0,15460.993433599744,最低碳排放端点_联合协调,2
33528,RegionE,RegionD,1628.0,1635.0,15429.12,最低碳排放端点_联合协调,2
37480,RegionD,RegionF,2107.0,2097.0,15345.751381333544,最低碳排放端点_联合协调,2
10393,RegionD,RegionE,1628.0,1619.0,15329.294847999854,最低碳排放端点_联合协调,2
38840,RegionD,RegionD,1582.0,1587.0,15326.81618773314,最低碳排放端点_联合协调,2
47632,RegionD,RegionE,1099.0,1093.0,15308.43214506692,最低碳排放端点_联合协调,2
28785,RegionD,RegionD,329.0,321.0,15277.061632000055,最低碳排放端点_联合协调,2
23230,RegionD,RegionF,1673.0,1670.0,15251.155626666538,最低碳排放端点_联合协调,2
13874,RegionD,RegionD,1607.0,1612.0,15247.337471999996,最低碳排放端点_联合协调,2
32490,RegionF,RegionD,1223.0,1227.0,15233.314415199551,最低碳排放端点_联合协调,2
16054,RegionD,RegionF,572.0,572.0,15217.95235840005,最低碳排放端点_联合协调,2
14401,RegionD,RegionF,2225.0,2220.0,15212.003328000776,最低碳排放端点_联合协调,2
27753,RegionD,RegionB,285.0,237.0,15187.383773866692,最低碳排放端点_联合协调,2
22792,RegionE,RegionF,1245.0,1246.0,15184.221600000055,最低碳排放端点_联合协调,2
46246,RegionD,RegionD,1053.0,1059.0,15137.80224,最低碳排放端点_联合协调,2
7414,RegionD,RegionD,1937.0,1932.0,15134.9504,最低碳排放端点_联合协调,2
25732,RegionE,RegionF,573.0,573.0,15112.400500000018,最低碳排放端点_联合协调,2
19596,RegionE,RegionF,2306.0,2311.0,15107.366400000506,最低碳排放端点_联合协调,2
45504,RegionE,RegionD,1457.0,1454.0,15090.066500000174,最低碳排放端点_联合协调,2
5224,RegionF,RegionE,115.0,115.0,15086.04552,最低碳排放端点_联合协调,2
37510,RegionF,RegionE,1656.0,1656.0,15080.89998800014,最低碳排放端点_联合协调,2
44142,RegionD,RegionE,1965.0,1965.0,15064.777728000045,最低碳排放端点_联合协调,2
44546,RegionE,RegionD,1223.0,1227.0,15058.780799999702,最低碳排放端点_联合协调,2
4047,RegionD,RegionB,2013.0,2013.0,15040.974506666593,最低碳排放端点_联合协调,2
44845,RegionD,RegionE,1053.0,1051.0,15039.601322666862,最低碳排放端点_联合协调,2
32433,RegionE,RegionF,695.0,695.0,15038.20139999985,最低碳排放端点_联合协调,2
15470,RegionE,RegionE,909.0,916.0,15012.45720000007,最低碳排放端点_联合协调,2
41485,RegionF,RegionE,1199.0,1199.0,15009.32736,最低碳排放端点_联合协调,2
37860,RegionD,RegionF,2274.0,2265.0,15006.474444800577,最低碳排放端点_联合协调,2
34285,RegionE,RegionF,813.0,813.0,15004.575000000068,最低碳排放端点_联合协调,2
13981,RegionD,RegionF,2232.0,2232.0,14996.201472,最低碳排放端点_联合协调,2
15984,RegionD,RegionF,1271.0,1271.0,14975.406080000002,最低碳排放端点_联合协调,2
43106,RegionD,RegionE,2249.0,2243.0,14952.254122667262,最低碳排放端点_联合协调,2
21229,RegionF,RegionD,1649.0,1650.0,14937.9462479998,最低碳排放端点_联合协调,2
16339,RegionD,RegionA,2207.0,2207.0,14936.850432000005,最低碳排放端点_联合协调,2
18118,RegionD,RegionD,2161.0,2164.0,14919.720960000002,最低碳排放端点_联合协调,2
33643,RegionD,RegionF,1052.0,1041.0,14870.345318399495,最低碳排放端点_联合协调,2
47465,RegionE,RegionD,2276.0,2284.0,14808.7421424,最低碳排放端点_联合协调,2
47507,RegionD,RegionE,717.0,716.0,14800.148480000127,最低碳排放端点_联合协调,2
23054,RegionD,RegionE,2228.0,2222.0,14796.88704,最低碳排放端点_联合协调,2
26970,RegionD,RegionE,721.0,721.0,14778.89024,最低碳排放端点_联合协调,2
23737,RegionD,RegionF,161.0,155.0,14745.702399999998,最低碳排放端点_联合协调,2
15820,RegionD,RegionF,1364.0,1354.0,14739.394798933878,最低碳排放端点_联合协调,2
26286,RegionD,RegionD,622.0,628.0,14731.884612266753,最低碳排放端点_联合协调,2
24226,RegionD,RegionD,1921.0,1924.0,14716.020736000002,最低碳排放端点_联合协调,2
3699,RegionD,RegionA,737.0,737.0,14715.31909120013,最低碳排放端点_联合协调,2
29011,RegionE,RegionF,577.0,577.0,14706.94499999985,最低碳排放端点_联合协调,2
32288,RegionD,RegionD,65.0,62.0,14679.468578133352,最低碳排放端点_联合协调,2
23681,RegionD,RegionD,1487.0,1491.0,14638.73536,最低碳排放端点_联合协调,2
23553,RegionD,RegionF,617.0,611.0,14636.594517333278,最低碳排放端点_联合协调,2
12463,RegionD,RegionC,2177.0,2174.0,14618.407731200728,最低碳排放端点_联合协调,2
10425,RegionD,RegionD,2033.0,2026.0,14592.052428799914,最低碳排放端点_联合协调,2
32413,RegionD,RegionD,1441.0,1444.0,14578.679808000004,最低碳排放端点_联合协调,2
17595,RegionD,RegionD,1270.0,1275.0,14536.237056,最低碳排放端点_联合协调,2
3791,RegionE,RegionB,137.0,133.0,14530.46750000002,最低碳排放端点_联合协调,2
30808,RegionE,RegionF,146.0,146.0,14528.010499999951,最低碳排放端点_联合协调,2
11650,RegionD,RegionD,65.0,61.0,14521.981337600022,最低碳排放端点_联合协调,2
39405,RegionD,RegionD,1680.0,1683.0,14502.985728000003,最低碳排放端点_联合协调,2
31643,RegionD,RegionB,356.0,346.0,14474.984857600071,最低碳排放端点_联合协调,2
23595,RegionF,RegionD,96.0,96.0,14441.911680000005,最低碳排放端点_联合协调,2
44704,RegionD,RegionD,2089.0,2092.0,14440.673280000005,最低碳排放端点_联合协调,2
29053,RegionD,RegionD,282.0,290.0,14422.794649599962,最低碳排放端点_联合协调,2
14433,RegionD,RegionD,450.0,445.0,14410.431419733362,最低碳排放端点_联合协调,2
24294,RegionD,RegionE,648.0,648.0,14392.84224,最低碳排放端点_联合协调,2
2370,RegionD,RegionD,2228.0,2222.0,14341.598208001022,最低碳排放端点_联合协调,2
49054,RegionD,RegionD,809.0,818.0,14329.715370666818,最低碳排放端点_联合协调,2
21712,RegionD,RegionC,620.0,612.0,14309.396787199788,最低碳排放端点_联合协调,2
7360,RegionD,RegionD,696.0,699.0,14288.904192000002,最低碳排放端点_联合协调,2
11516,RegionF,RegionE,191.0,191.0,14244.07158799996,最低碳排放端点_联合协调,2
14345,RegionD,RegionA,1889.0,1883.0,14240.681062399632,最低碳排放端点_联合协调,2
931,RegionD,RegionB,353.0,350.0,14240.481280000104,最低碳排放端点_联合协调,2
8249,RegionD,RegionF,1577.0,1574.0,14218.820949333674,最低碳排放端点_联合协调,2
20095,RegionE,RegionF,987.0,978.0,14213.976,最低碳排放端点_联合协调,2
19595,RegionD,RegionD,287.0,290.0,14195.22048,最低碳排放端点_联合协调,2
31684,RegionD,RegionD,815.0,818.0,14178.238464000002,最低碳排放端点_联合协调,2
3332,RegionD,RegionB,1360.0,1358.0,14169.69188693378,最低碳排放端点_联合协调,2
28820,RegionE,RegionF,913.0,913.0,14159.095999999998,最低碳排放端点_联合协调,2
20173,RegionD,RegionD,861.0,867.0,14148.064597333458,最低碳排放端点_联合协调,2
29177,RegionE,RegionD,861.0,867.0,14126.347200000091,最低碳排放端点_联合协调,2
35793,RegionD,RegionF,716.0,716.0,14110.046720000038,最低碳排放端点_联合协调,2
38896,RegionE,RegionF,884.0,884.0,14105.162499999902,最低碳排放端点_联合协调,2
16066,RegionD,RegionD,1223.0,1227.0,14099.484672,最低碳排放端点_联合协调,2
18053,RegionD,RegionD,934.0,939.0,14081.651712000188,最低碳排放端点_联合协调,2
10557,RegionE,RegionF,1081.0,1081.0,14061.63733333356,最低碳排放端点_联合协调,2
15935,RegionD,RegionD,2253.0,2259.0,14053.936878933777,最低碳排放端点_联合协调,2
15994,RegionD,RegionD,1584.0,1587.0,13935.867767466958,最低碳排放端点_联合协调,2
49391,RegionD,RegionF,1632.0,1632.0,13921.417216000002,最低碳排放端点_联合协调,2
31324,RegionD,RegionD,2081.0,2093.0,13912.77163560898,最低碳排放端点_联合协调,2
34799,RegionD,RegionD,286.0,290.0,13879.771136,最低碳排放端点_联合协调,2
47538,RegionD,RegionD,212.0,202.0,13821.823863466612,最低碳排放端点_联合协调,2
5878,RegionD,RegionD,1918.0,1924.0,13821.495296,最低碳排放端点_联合协调,2
33567,RegionD,RegionD,405.0,411.0,13773.460479999974,最低碳排放端点_联合协调,2
7093,RegionD,RegionD,1271.0,1275.0,13742.137344,最低碳排放端点_联合协调,2
2778,RegionD,RegionF,936.0,936.0,13734.7072,最低碳排放端点_联合协调,2
11669,RegionD,RegionB,1604.0,1594.0,13714.42544639978,最低碳排放端点_联合协调,2
3020,RegionD,RegionE,985.0,990.0,13705.8529280002,最低碳排放端点_联合协调,2
28345,RegionE,RegionD,1845.0,1845.0,13699.536,最低碳排放端点_联合协调,2
24374,RegionE,RegionF,2057.0,2056.0,13687.219166666928,最低碳排放端点_联合协调,2
3710,RegionD,RegionE,857.0,852.0,13681.203200000213,最低碳排放端点_联合协调,2
20665,RegionD,RegionF,216.0,216.0,13655.896064,最低碳排放端点_联合协调,2
13206,RegionE,RegionD,1628.0,1635.0,13654.77120000021,最低碳排放端点_联合协调,2
28060,RegionD,RegionF,1485.0,1474.0,13652.773478399917,最低碳排放端点_联合协调,2
1471,RegionD,RegionD,2105.0,2098.0,13649.64201813304,最低碳排放端点_联合协调,2
9726,RegionE,RegionF,1392.0,1392.0,13643.290500000066,最低碳排放端点_联合协调,2
43654,RegionE,RegionD,765.0,765.0,13637.757000000036,最低碳排放端点_联合协调,2
6793,RegionF,RegionE,185.0,186.0,13622.048447999989,最低碳排放端点_联合协调,2
465,RegionD,RegionA,932.0,920.0,13620.108902399865,最低碳排放端点_联合协调,2
40609,RegionE,RegionF,742.0,742.0,13594.333866666697,最低碳排放端点_联合协调,2
40448,RegionE,RegionD,862.0,867.0,13565.803666666869,最低碳排放端点_联合协调,2
49191,RegionD,RegionD,599.0,604.0,13545.146368,最低碳排放端点_联合协调,2
21633,RegionE,RegionB,1298.0,1298.0,13540.32,最低碳排放端点_联合协调,2
9085,RegionD,RegionC,281.0,276.0,13534.278997333393,最低碳排放端点_联合协调,2
11139,RegionD,RegionD,1269.0,1275.0,13530.82142720046,最低碳排放端点_联合协调,2
49764,RegionE,RegionE,1634.0,1640.0,13529.74666666689,最低碳排放端点_联合协调,2
17113,RegionD,RegionA,211.0,202.0,13491.158220800036,最低碳排放端点_联合协调,2
13191,RegionE,RegionB,44.0,44.0,13473.345600000008,最低碳排放端点_联合协调,2
18264,RegionE,RegionD,741.0,748.0,13468.485066666735,最低碳排放端点_联合协调,2
35980,RegionD,RegionD,573.0,579.0,13465.76056319993,最低碳排放端点_联合协调,2
25781,RegionD,RegionD,286.0,290.0,13465.180569600085,最低碳排放端点_联合协调,2
35138,RegionE,RegionF,769.0,769.0,13456.48,最低碳排放端点_联合协调,2
17414,RegionD,RegionF,643.0,633.0,13452.828364800123,最低碳排放端点_联合协调,2
48558,RegionF,RegionF,1193.0,1189.0,13425.009472000002,最低碳排放端点_联合协调,2
47881,RegionD,RegionF,1970.0,1970.0,13411.18464,最低碳排放端点_联合协调,2
15107,RegionD,RegionD,1632.0,1635.0,13410.539519999998,最低碳排放端点_联合协调,2
5944,RegionE,RegionD,575.0,579.0,13392.72966666662,最低碳排放端点_联合协调,2
39555,RegionD,RegionD,69.0,75.0,13382.647808000009,最低碳排放端点_联合协调,2
25323,RegionE,RegionF,1339.0,1339.0,13366.6569999998,最低碳排放端点_联合协调,2
29949,RegionD,RegionF,1673.0,1667.0,13308.791466666342,最低碳排放端点_联合协调,2
27438,RegionD,RegionA,713.0,708.0,13263.989759999904,最低碳排放端点_联合协调,2
34022,RegionE,RegionF,1634.0,1634.0,13260.1278333334,最低碳排放端点_联合协调,2
35228,RegionD,RegionF,1580.0,1569.0,13259.758933333664,最低碳排放端点_联合协调,2
6664,RegionF,RegionB,1777.0,1777.0,13253.9232,最低碳排放端点_联合协调,2
45956,RegionD,RegionC,1265.0,1261.0,13248.806912000297,最低碳排放端点_联合协调,2
4634,RegionE,RegionF,1727.0,1727.0,13247.64866666636,最低碳排放端点_联合协调,2
1714,RegionD,RegionD,621.0,628.0,13241.17463039998,最低碳排放端点_联合协调,2
21445,RegionD,RegionD,1965.0,1953.0,13238.184960000292,最低碳排放端点_联合协调,2
25368,RegionE,RegionD,2373.0,2373.0,13217.80829999979,最低碳排放端点_联合协调,2
19397,RegionD,RegionD,862.0,867.0,13217.433600000002,最低碳排放端点_联合协调,2
34339,RegionE,RegionC,570.0,570.0,13215.086000000065,最低碳排放端点_联合协调,2
36612,RegionD,RegionF,1271.0,1271.0,13213.593599999998,最低碳排放端点_联合协调,2
27834,RegionD,RegionD,981.0,962.0,13201.53149440011,最低碳排放端点_联合协调,2
36566,RegionD,RegionE,1268.0,1259.0,13200.335667200055,最低碳排放端点_联合协调,2
33298,RegionD,RegionD,1968.0,1973.0,13198.647296,最低碳排放端点_联合协调,2
36820,RegionD,RegionD,453.0,459.0,13181.787613866612,最低碳排放端点_联合协调,2
31895,RegionD,RegionE,2033.0,2030.0,13177.6511999997,最低碳排放端点_联合协调,2
23117,RegionD,RegionD,1488.0,1491.0,13174.861824,最低碳排放端点_联合协调,2
49078,RegionF,RegionB,96.0,96.0,13172.217292800013,最低碳排放端点_联合协调,2
9266,RegionE,RegionF,209.0,209.0,13139.28,最低碳排放端点_联合协调,2
24300,RegionF,RegionE,1438.0,1438.0,13137.306313599816,最低碳排放端点_联合协调,2
30547,RegionD,RegionA,1865.0,1858.0,13126.437273599857,最低碳排放端点_联合协调,2
35098,RegionD,RegionF,2233.0,2233.0,13121.224704,最低碳排放端点_联合协调,2
35780,RegionE,RegionF,1076.0,1076.0,13116.12480000022,最低碳排放端点_联合协调,2
22666,RegionF,RegionE,116.0,116.0,13104.676457599966,最低碳排放端点_联合协调,2
29729,RegionD,RegionD,857.0,851.0,13099.172352000043,最低碳排放端点_联合协调,2
5588,RegionF,RegionA,1799.0,1799.0,13096.739397867195,最低碳排放端点_联合协调,2
25647,RegionD,RegionA,161.0,157.0,13085.109452800014,最低碳排放端点_联合协调,2
638,RegionF,RegionD,2299.0,2301.0,13077.489331753166,最低碳排放端点_联合协调,2
45015,RegionF,RegionE,1800.0,1800.0,13067.124691199837,最低碳排放端点_联合协调,2
25155,RegionE,RegionA,2041.0,2041.0,13064.500000000002,最低碳排放端点_联合协调,2
1140,RegionD,RegionF,933.0,932.0,13058.14350506654,最低碳排放端点_联合协调,2
16700,RegionD,RegionA,1363.0,1353.0,13021.047637333537,最低碳排放端点_联合协调,2
3139,RegionD,RegionE,1441.0,1441.0,13016.6784,最低碳排放端点_联合协调,2
40311,RegionD,RegionF,1603.0,1597.0,13008.36741120028,最低碳排放端点_联合协调,2
40019,RegionF,RegionA,527.0,527.0,13000.178419199843,最低碳排放端点_联合协调,2
11909,RegionF,RegionE,164.0,164.0,12998.471539200027,最低碳排放端点_联合协调,2
21898,RegionD,RegionD,2321.0,2314.0,12988.923494399438,最低碳排放端点_联合协调,2
42505,RegionD,RegionA,643.0,635.0,12969.322905599844,最低碳排放端点_联合协调,2
15056,RegionD,RegionD,2088.0,2092.0,12954.361856,最低碳排放端点_联合协调,2
25104,RegionE,RegionD,865.0,867.0,12947.357400000104,最低碳排放端点_联合协调,2
22174,RegionE,RegionF,430.0,430.0,12944.87479999993,最低碳排放端点_联合协调,2
846,RegionD,RegionB,1370.0,1370.0,12932.4552191998,最低碳排放端点_联合协调,2
48793,RegionD,RegionE,473.0,471.0,12927.477350399877,最低碳排放端点_联合协调,2
31553,RegionD,RegionD,1485.0,1474.0,12903.614668799855,最低碳排放端点_联合协调,2
10112,RegionD,RegionE,2181.0,2181.0,12902.055936,最低碳排放端点_联合协调,2
23512,RegionF,RegionF,674.0,678.0,12880.826227526402,最低碳排放端点_联合协调,2
32603,RegionD,RegionD,716.0,707.0,12838.232064000047,最低碳排放端点_联合协调,2
29183,RegionD,RegionB,2321.0,2317.0,12835.3041066655,最低碳排放端点_联合协调,2
22093,RegionE,RegionD,599.0,604.0,12827.7,最低碳排放端点_联合协调,2
19368,RegionD,RegionF,1673.0,1671.0,12819.603455999824,最低碳排放端点_联合协调,2
12230,RegionE,RegionF,212.0,212.0,12792.880799999984,最低碳排放端点_联合协调,2
36116,RegionD,RegionA,739.0,739.0,12785.44117760011,最低碳排放端点_联合协调,2
14532,RegionF,RegionE,670.0,670.0,12773.370778666467,最低碳排放端点_联合协调,2
41936,RegionD,RegionD,2328.0,2331.0,12760.866816,最低碳排放端点_联合协调,2
41598,RegionE,RegionE,1700.0,1709.0,12759.94949999981,最低碳排放端点_联合协调,2
49001,RegionD,RegionD,2106.0,2115.0,12720.820223999057,最低碳排放端点_联合协调,2
19396,RegionF,RegionA,2201.0,2201.0,12720.198621865762,最低碳排放端点_联合协调,2
27136,RegionD,RegionA,691.0,680.0,12715.956019200028,最低碳排放端点_联合协调,2
23257,RegionF,RegionE,1173.0,1163.0,12691.80047359988,最低碳排放端点_联合协调,2
37110,RegionD,RegionF,2036.0,2025.0,12691.542289066549,最低碳排放端点_联合协调,2
18978,RegionE,RegionD,1703.0,1703.0,12663.167999999998,最低碳排放端点_联合协调,2
11334,RegionD,RegionF,620.0,611.0,12662.77990400029,最低碳排放端点_联合协调,2
5084,RegionE,RegionD,45.0,45.0,12660.70499999999,最低碳排放端点_联合协调,2
2044,RegionD,RegionE,1056.0,1056.0,12659.294208,最低碳排放端点_联合协调,2
14917,RegionD,RegionD,401.0,411.0,12623.37761279997,最低碳排放端点_联合协调,2
16911,RegionD,RegionD,2017.0,2020.0,12616.64256,最低碳排放端点_联合协调,2
14827,RegionE,RegionD,573.0,579.0,12598.00800000002,最低碳排放端点_联合协调,2
12438,RegionE,RegionD,48.0,48.0,12588.36800000001,最低碳排放端点_联合协调,2
12538,RegionD,RegionE,1865.0,1859.0,12574.771746133474,最低碳排放端点_联合协调,2
18056,RegionD,RegionF,617.0,611.0,12573.19908693321,最低碳排放端点_联合协调,2
7475,RegionE,RegionF,1248.0,1248.0,12566.097200000462,最低碳排放端点_联合协调,2
15988,RegionD,RegionD,2252.0,2240.0,12560.927709866604,最低碳排放端点_联合协调,2
